area,row,col,x,y
20,21,6,1111.0,342.0
20,21,5,1125.0,342.0
20,21,4,1139.0,342.0
20,21,3,1153.0,342.0
20,21,2,1167.0,342.0
20,21,1,1181.0,342.0
20,22,34,719.0,323.0
20,22,33,733.0,323.0
20,22,32,747.0,323.0
20,22,31,761.0,323.0
20,22,30,775.0,323.0
20,22,29,789.0,323.0
20,22,28,803.0,323.0
20,22,27,817.0,323.0
20,22,26,831.0,323.0
20,22,25,845.0,323.0
20,22,24,859.0,323.0
20,22,23,873.0,323.0
20,22,22,887.0,323.0
20,22,21,901.0,323.0
20,22,20,915.0,323.0
20,22,19,929.0,323.0
20,22,18,943.0,323.0
20,22,17,957.0,323.0
20,22,16,971.0,323.0
20,22,15,985.0,323.0
20,22,14,999.0,323.0
20,22,13,1013.0,323.0
20,22,12,1027.0,323.0
20,22,11,1041.0,323.0
20,22,10,1055.0,323.0
20,22,9,1069.0,323.0
20,22,8,1083.0,323.0
20,22,7,1097.0,323.0
20,22,6,1111.0,323.0
20,22,5,1125.0,323.0
20,22,4,1139.0,323.0
20,22,3,1153.0,323.0
20,22,2,1167.0,323.0
20,22,1,1181.0,323.0
20,23,30,719.0,304.0
20,23,29,733.0,304.0
20,23,28,747.0,304.0
20,23,27,761.0,304.0
20,23,26,775.0,304.0
20,23,25,789.0,304.0
20,23,24,803.0,304.0
20,23,23,817.0,304.0
20,23,22,831.0,304.0
20,23,21,845.0,304.0
20,23,20,859.0,304.0
20,23,19,873.0,304.0
20,23,18,887.0,304.0
20,23,17,901.0,304.0
20,23,16,915.0,304.0
20,23,15,929.0,304.0
20,23,14,943.0,304.0
20,23,13,957.0,304.0
20,23,12,971.0,304.0
20,23,11,985.0,304.0
20,23,10,999.0,304.0
20,23,9,1013.0,304.0
20,23,8,1027.0,304.0
20,23,7,1041.0,304.0
20,23,6,1055.0,304.0
20,23,5,1069.0,304.0
20,23,4,1083.0,304.0
20,23,3,1097.0,304.0
20,23,2,1111.0,304.0
20,23,1,1125.0,304.0
20,24,30,719.0,269.0
20,24,29,733.0,269.0
20,24,28,747.0,269.0
20,24,27,761.0,269.0
20,24,26,775.0,269.0
20,24,25,789.0,269.0
20,24,24,803.0,269.0
20,24,23,817.0,269.0
20,24,22,831.0,269.0
20,24,21,845.0,269.0
20,24,20,859.0,269.0
20,24,19,873.0,269.0
20,24,18,887.0,269.0
20,24,17,901.0,269.0
20,24,16,915.0,269.0
20,24,15,929.0,269.0
20,24,14,943.0,269.0
20,24,13,957.0,269.0
20,24,12,971.0,269.0
20,24,11,985.0,269.0
20,24,10,999.0,269.0
20,24,9,1013.0,269.0
20,24,8,1027.0,269.0
20,24,7,1041.0,269.0
20,24,6,1055.0,269.0
20,24,5,1069.0,269.0
20,24,4,1083.0,269.0
20,24,3,1097.0,269.0
20,24,2,1111.0,269.0
20,24,1,1125.0,269.0
21,1,37,717.0,914.0
21,1,36,731.8,914.0
21,1,35,746.6,914.0
21,1,34,761.3,914.0
21,1,33,776.1,914.0
21,1,32,790.9,914.0
21,1,31,805.7,914.0
21,1,30,820.4,914.0
21,1,29,835.2,914.0
21,1,28,850.0,914.0
21,1,27,864.8,914.0
21,1,26,879.6,914.0
21,1,25,894.3,914.0
21,1,24,909.1,914.0
21,1,23,923.9,914.0
21,1,22,938.7,914.0
21,1,21,953.4,914.0
21,1,20,968.2,914.0
21,1,19,983.0,914.0
21,1,18,997.8,914.0
21,1,17,1012.6,914.0
21,1,16,1027.3,914.0
21,1,15,1042.1,914.0
21,1,14,1056.9,914.0
21,1,13,1071.7,914.0
21,1,12,1086.4,914.0
21,1,11,1101.2,914.0
21,1,10,1116.0,914.0
21,1,9,1130.8,914.0
21,1,8,1145.6,914.0
21,1,7,1160.3,914.0
21,1,6,1175.1,914.0
21,1,5,1189.9,914.0
21,1,4,1204.7,914.0
21,1,3,1219.4,914.0
21,1,2,1234.2,914.0
21,1,1,1249.0,914.0
21,2,37,717.0,873.0
21,2,36,731.8,873.0
21,2,35,746.6,873.0
21,2,34,761.3,873.0
21,2,33,776.1,873.0
21,2,32,790.9,873.0
21,2,31,805.7,873.0
21,2,30,820.4,873.0
21,2,29,835.2,873.0
21,2,28,850.0,873.0
21,2,27,864.8,873.0
21,2,26,879.6,873.0
21,2,25,894.3,873.0
21,2,24,909.1,873.0
21,2,23,923.9,873.0
21,2,22,938.7,873.0
21,2,21,953.4,873.0
21,2,20,968.2,873.0
21,2,19,983.0,873.0
21,2,18,997.8,873.0
21,2,17,1012.6,873.0
21,2,16,1027.3,873.0
21,2,15,1042.1,873.0
21,2,14,1056.9,873.0
21,2,13,1071.7,873.0
21,2,12,1086.4,873.0
21,2,11,1101.2,873.0
21,2,10,1116.0,873.0
21,2,9,1130.8,873.0
21,2,8,1145.6,873.0
21,2,7,1160.3,873.0
21,2,6,1175.1,873.0
21,2,5,1189.9,873.0
21,2,4,1204.7,873.0
21,2,3,1219.4,873.0
21,2,2,1234.2,873.0
21,2,1,1249.0,873.0
21,3,37,717.0,854.0
21,3,36,731.8,854.0
21,3,35,746.6,854.0
21,3,34,761.3,854.0
21,3,33,776.1,854.0
21,3,32,790.9,854.0
21,3,31,805.7,854.0
21,3,30,820.4,854.0
21,3,29,835.2,854.0
21,3,28,850.0,854.0
21,3,27,864.8,854.0
21,3,26,879.6,854.0
21,3,25,894.3,854.0
21,3,24,909.1,854.0
21,3,23,923.9,854.0
21,3,22,938.7,854.0
21,3,21,953.4,854.0
21,3,20,968.2,854.0
21,3,19,983.0,854.0
21,3,18,997.8,854.0
21,3,17,1012.6,854.0
21,3,16,1027.3,854.0
21,3,15,1042.1,854.0
21,3,14,1056.9,854.0
21,3,13,1071.7,854.0
21,3,12,1086.4,854.0
21,3,11,1101.2,854.0
21,3,10,1116.0,854.0
21,3,9,1130.8,854.0
21,3,8,1145.6,854.0
21,3,7,1160.3,854.0
21,3,6,1175.1,854.0
21,3,5,1189.9,854.0
21,3,4,1204.7,854.0
21,3,3,1219.4,854.0
21,3,2,1234.2,854.0
21,3,1,1249.0,854.0
21,4,37,717.0,835.0
21,4,36,731.8,835.0
21,4,35,746.6,835.0
21,4,34,761.3,835.0
21,4,33,776.1,835.0
21,4,32,790.9,835.0
21,4,31,805.7,835.0
21,4,30,820.4,835.0
21,4,29,835.2,835.0
21,4,28,850.0,835.0
21,4,27,864.8,835.0
21,4,26,879.6,835.0
21,4,25,894.3,835.0
21,4,24,909.1,835.0
21,4,23,923.9,835.0
21,4,22,938.7,835.0
21,4,21,953.4,835.0
21,4,20,968.2,835.0
21,4,19,983.0,835.0
21,4,18,997.8,835.0
21,4,17,1012.6,835.0
21,4,16,1027.3,835.0
21,4,15,1042.1,835.0
21,4,14,1056.9,835.0
21,4,13,1071.7,835.0
21,4,12,1086.4,835.0
21,4,11,1101.2,835.0
21,4,10,1116.0,835.0
21,4,9,1130.8,835.0
21,4,8,1145.6,835.0
21,4,7,1160.3,835.0
21,4,6,1175.1,835.0
21,4,5,1189.9,835.0
21,4,4,1204.7,835.0
21,4,3,1219.4,835.0
21,4,2,1234.2,835.0
21,4,1,1249.0,835.0
21,5,37,717.0,794.0
21,5,36,731.8,794.0
21,5,35,746.6,794.0
21,5,34,761.3,794.0
21,5,33,776.1,794.0
21,5,32,790.9,794.0
21,5,31,805.7,794.0
21,5,30,820.4,794.0
21,5,29,835.2,794.0
21,5,28,850.0,794.0
21,5,27,864.8,794.0
21,5,26,879.6,794.0
21,5,25,894.3,794.0
21,5,24,909.1,794.0
21,5,23,923.9,794.0
21,5,22,938.7,794.0
21,5,21,953.4,794.0
21,5,20,968.2,794.0
21,5,19,983.0,794.0
21,5,18,997.8,794.0
21,5,17,1012.6,794.0
21,5,16,1027.3,794.0
21,5,15,1042.1,794.0
21,5,14,1056.9,794.0
21,5,13,1071.7,794.0
21,5,12,1086.4,794.0
21,5,11,1101.2,794.0
21,5,10,1116.0,794.0
21,5,9,1130.8,794.0
21,5,8,1145.6,794.0
21,5,7,1160.3,794.0
21,5,6,1175.1,794.0
21,5,5,1189.9,794.0
21,5,4,1204.7,794.0
21,5,3,1219.4,794.0
21,5,2,1234.2,794.0
21,5,1,1249.0,794.0
21,6,37,717.0,775.0
21,6,36,731.8,775.0
21,6,35,746.6,775.0
21,6,34,761.3,775.0
21,6,33,776.1,775.0
21,6,32,790.9,775.0
21,6,31,805.7,775.0
21,6,30,820.4,775.0
21,6,29,835.2,775.0
21,6,28,850.0,775.0
21,6,27,864.8,775.0
21,6,26,879.6,775.0
21,6,25,894.3,775.0
21,6,24,909.1,775.0
21,6,23,923.9,775.0
21,6,22,938.7,775.0
21,6,21,953.4,775.0
21,6,20,968.2,775.0
21,6,19,983.0,775.0
21,6,18,997.8,775.0
21,6,17,1012.6,775.0
21,6,16,1027.3,775.0
21,6,15,1042.1,775.0
21,6,14,1056.9,775.0
21,6,13,1071.7,775.0
21,6,12,1086.4,775.0
21,6,11,1101.2,775.0
21,6,10,1116.0,775.0
21,6,9,1130.8,775.0
21,6,8,1145.6,775.0
21,6,7,1160.3,775.0
21,6,6,1175.1,775.0
21,6,5,1189.9,775.0
21,6,4,1204.7,775.0
21,6,3,1219.4,775.0
21,6,2,1234.2,775.0
21,6,1,1249.0,775.0
21,7,37,717.0,756.0
21,7,36,731.8,756.0
21,7,35,746.6,756.0
21,7,34,761.3,756.0
21,7,33,776.1,756.0
21,7,32,790.9,756.0
21,7,31,805.7,756.0
21,7,30,820.4,756.0
21,7,29,835.2,756.0
21,7,28,850.0,756.0
21,7,27,864.8,756.0
21,7,26,879.6,756.0
21,7,25,894.3,756.0
21,7,24,909.1,756.0
21,7,23,923.9,756.0
21,7,22,938.7,756.0
21,7,21,953.4,756.0
21,7,20,968.2,756.0
21,7,19,983.0,756.0
21,7,18,997.8,756.0
21,7,17,1012.6,756.0
21,7,16,1027.3,756.0
21,7,15,1042.1,756.0
21,7,14,1056.9,756.0
21,7,13,1071.7,756.0
21,7,12,1086.4,756.0
21,7,11,1101.2,756.0
21,7,10,1116.0,756.0
21,7,9,1130.8,756.0
21,7,8,1145.6,756.0
21,7,7,1160.3,756.0
21,7,6,1175.1,756.0
21,7,5,1189.9,756.0
21,7,4,1204.7,756.0
21,7,3,1219.4,756.0
21,7,2,1234.2,756.0
21,7,1,1249.0,756.0
21,8,37,717.0,715.0
21,8,36,731.8,715.0
21,8,35,746.6,715.0
21,8,34,761.3,715.0
21,8,33,776.1,715.0
21,8,32,790.9,715.0
21,8,31,805.7,715.0
21,8,30,820.4,715.0
21,8,29,835.2,715.0
21,8,28,850.0,715.0
21,8,27,864.8,715.0
21,8,26,879.6,715.0
21,8,25,894.3,715.0
21,8,24,909.1,715.0
21,8,23,923.9,715.0
21,8,22,938.7,715.0
21,8,21,953.4,715.0
21,8,20,968.2,715.0
21,8,19,983.0,715.0
21,8,18,997.8,715.0
21,8,17,1012.6,715.0
21,8,16,1027.3,715.0
21,8,15,1042.1,715.0
21,8,14,1056.9,715.0
21,8,13,1071.7,715.0
21,8,12,1086.4,715.0
21,8,11,1101.2,715.0
21,8,10,1116.0,715.0
21,8,9,1130.8,715.0
21,8,8,1145.6,715.0
21,8,7,1160.3,715.0
21,8,6,1175.1,715.0
21,8,5,1189.9,715.0
21,8,4,1204.7,715.0
21,8,3,1219.4,715.0
21,8,2,1234.2,715.0
21,8,1,1249.0,715.0
21,9,38,717.0,636.0
21,9,37,731.4,636.0
21,9,36,745.8,636.0
21,9,35,760.1,636.0
21,9,34,774.5,636.0
21,9,33,788.9,636.0
21,9,32,803.3,636.0
21,9,31,817.6,636.0
21,9,30,832.0,636.0
21,9,29,846.4,636.0
21,9,28,860.8,636.0
21,9,27,875.2,636.0
21,9,26,889.5,636.0
21,9,25,903.9,636.0
21,9,24,918.3,636.0
21,9,23,932.7,636.0
21,9,22,947.1,636.0
21,9,21,961.4,636.0
21,9,20,975.8,636.0
21,9,19,990.2,636.0
21,9,18,1004.6,636.0
21,9,17,1018.9,636.0
21,9,16,1033.3,636.0
21,9,15,1047.7,636.0
21,9,14,1062.1,636.0
21,9,13,1076.5,636.0
21,9,12,1090.8,636.0
21,9,11,1105.2,636.0
21,9,10,1119.6,636.0
21,9,9,1134.0,636.0
21,9,8,1148.4,636.0
21,9,7,1162.7,636.0
21,9,6,1177.1,636.0
21,9,5,1191.5,636.0
21,9,4,1205.9,636.0
21,9,3,1220.2,636.0
21,9,2,1234.6,636.0
21,9,1,1249.0,636.0
21,10,38,717.0,599.0
21,10,37,731.4,599.0
21,10,36,745.8,599.0
21,10,35,760.1,599.0
21,10,34,774.5,599.0
21,10,33,788.9,599.0
21,10,32,803.3,599.0
21,10,31,817.6,599.0
21,10,30,832.0,599.0
21,10,29,846.4,599.0
21,10,28,860.8,599.0
21,10,27,875.2,599.0
21,10,26,889.5,599.0
21,10,25,903.9,599.0
21,10,24,918.3,599.0
21,10,23,932.7,599.0
21,10,22,947.1,599.0
21,10,21,961.4,599.0
21,10,20,975.8,599.0
21,10,19,990.2,599.0
21,10,18,1004.6,599.0
21,10,17,1018.9,599.0
21,10,16,1033.3,599.0
21,10,15,1047.7,599.0
21,10,14,1062.1,599.0
21,10,13,1076.5,599.0
21,10,12,1090.8,599.0
21,10,11,1105.2,599.0
21,10,10,1119.6,599.0
21,10,9,1134.0,599.0
21,10,8,1148.4,599.0
21,10,7,1162.7,599.0
21,10,6,1177.1,599.0
21,10,5,1191.5,599.0
21,10,4,1205.9,599.0
21,10,3,1220.2,599.0
21,10,2,1234.6,599.0
21,10,1,1249.0,599.0
21,11,38,717.0,580.0
21,11,37,731.4,580.0
21,11,36,745.8,580.0
21,11,35,760.1,580.0
21,11,34,774.5,580.0
21,11,33,788.9,580.0
21,11,32,803.3,580.0
21,11,31,817.6,580.0
21,11,30,832.0,580.0
21,11,29,846.4,580.0
21,11,28,860.8,580.0
21,11,27,875.2,580.0
21,11,26,889.5,580.0
21,11,25,903.9,580.0
21,11,24,918.3,580.0
21,11,23,932.7,580.0
21,11,22,947.1,580.0
21,11,21,961.4,580.0
21,11,20,975.8,580.0
21,11,19,990.2,580.0
21,11,18,1004.6,580.0
21,11,17,1018.9,580.0
21,11,16,1033.3,580.0
21,11,15,1047.7,580.0
21,11,14,1062.1,580.0
21,11,13,1076.5,580.0
21,11,12,1090.8,580.0
21,11,11,1105.2,580.0
21,11,10,1119.6,580.0
21,11,9,1134.0,580.0
21,11,8,1148.4,580.0
21,11,7,1162.7,580.0
21,11,6,1177.1,580.0
21,11,5,1191.5,580.0
21,11,4,1205.9,580.0
21,11,3,1220.2,580.0
21,11,2,1234.6,580.0
21,11,1,1249.0,580.0
21,12,38,717.0,561.0
21,12,37,731.4,561.0
21,12,36,745.8,561.0
21,12,35,760.1,561.0
21,12,34,774.5,561.0
21,12,33,788.9,561.0
21,12,32,803.3,561.0
21,12,31,817.6,561.0
21,12,30,832.0,561.0
21,12,29,846.4,561.0
21,12,28,860.8,561.0
21,12,27,875.2,561.0
21,12,26,889.5,561.0
21,12,25,903.9,561.0
21,12,24,918.3,561.0
21,12,23,932.7,561.0
21,12,22,947.1,561.0
21,12,21,961.4,561.0
21,12,20,975.8,561.0
21,12,19,990.2,561.0
21,12,18,1004.6,561.0
21,12,17,1018.9,561.0
21,12,16,1033.3,561.0
21,12,15,1047.7,561.0
21,12,14,1062.1,561.0
21,12,13,1076.5,561.0
21,12,12,1090.8,561.0
21,12,11,1105.2,561.0
21,12,10,1119.6,561.0
21,12,9,1134.0,561.0
21,12,8,1148.4,561.0
21,12,7,1162.7,561.0
21,12,6,1177.1,561.0
21,12,5,1191.5,561.0
21,12,4,1205.9,561.0
21,12,3,1220.2,561.0
21,12,2,1234.6,561.0
21,12,1,1249.0,561.0
21,13,38,717.0,524.0
21,13,37,731.4,524.0
21,13,36,745.8,524.0
21,13,35,760.1,524.0
21,13,34,774.5,524.0
21,13,33,788.9,524.0
21,13,32,803.3,524.0
21,13,31,817.6,524.0
21,13,30,832.0,524.0
21,13,29,846.4,524.0
21,13,28,860.8,524.0
21,13,27,875.2,524.0
21,13,26,889.5,524.0
21,13,25,903.9,524.0
21,13,24,918.3,524.0
21,13,23,932.7,524.0
21,13,22,947.1,524.0
21,13,21,961.4,524.0
21,13,20,975.8,524.0
21,13,19,990.2,524.0
21,13,18,1004.6,524.0
21,13,17,1018.9,524.0
21,13,16,1033.3,524.0
21,13,15,1047.7,524.0
21,13,14,1062.1,524.0
21,13,13,1076.5,524.0
21,13,12,1090.8,524.0
21,13,11,1105.2,524.0
21,13,10,1119.6,524.0
21,13,9,1134.0,524.0
21,13,8,1148.4,524.0
21,13,7,1162.7,524.0
21,13,6,1177.1,524.0
21,13,5,1191.5,524.0
21,13,4,1205.9,524.0
21,13,3,1220.2,524.0
21,13,2,1234.6,524.0
21,13,1,1249.0,524.0
21,14,38,717.0,505.0
21,14,37,731.4,505.0
21,14,36,745.8,505.0
21,14,35,760.1,505.0
21,14,34,774.5,505.0
21,14,33,788.9,505.0
21,14,32,803.3,505.0
21,14,31,817.6,505.0
21,14,30,832.0,505.0
21,14,29,846.4,505.0
21,14,28,860.8,505.0
21,14,27,875.2,505.0
21,14,26,889.5,505.0
21,14,25,903.9,505.0
21,14,24,918.3,505.0
21,14,23,932.7,505.0
21,14,22,947.1,505.0
21,14,21,961.4,505.0
21,14,20,975.8,505.0
21,14,19,990.2,505.0
21,14,18,1004.6,505.0
21,14,17,1018.9,505.0
21,14,16,1033.3,505.0
21,14,15,1047.7,505.0
21,14,14,1062.1,505.0
21,14,13,1076.5,505.0
21,14,12,1090.8,505.0
21,14,11,1105.2,505.0
21,14,10,1119.6,505.0
21,14,9,1134.0,505.0
21,14,8,1148.4,505.0
21,14,7,1162.7,505.0
21,14,6,1177.1,505.0
21,14,5,1191.5,505.0
21,14,4,1205.9,505.0
21,14,3,1220.2,505.0
21,14,2,1234.6,505.0
21,14,1,1249.0,505.0
21,15,38,717.0,486.0
21,15,37,731.4,486.0
21,15,36,745.8,486.0
21,15,35,760.1,486.0
21,15,34,774.5,486.0
21,15,33,788.9,486.0
21,15,32,803.3,486.0
21,15,31,817.6,486.0
21,15,30,832.0,486.0
21,15,29,846.4,486.0
21,15,28,860.8,486.0
21,15,27,875.2,486.0
21,15,26,889.5,486.0
21,15,25,903.9,486.0
21,15,24,918.3,486.0
21,15,23,932.7,486.0
21,15,22,947.1,486.0
21,15,21,961.4,486.0
21,15,20,975.8,486.0
21,15,19,990.2,486.0
21,15,18,1004.6,486.0
21,15,17,1018.9,486.0
21,15,16,1033.3,486.0
21,15,15,1047.7,486.0
21,15,14,1062.1,486.0
21,15,13,1076.5,486.0
21,15,12,1090.8,486.0
21,15,11,1105.2,486.0
21,15,10,1119.6,486.0
21,15,9,1134.0,486.0
21,15,8,1148.4,486.0
21,15,7,1162.7,486.0
21,15,6,1177.1,486.0
21,15,5,1191.5,486.0
21,15,4,1205.9,486.0
21,15,3,1220.2,486.0
21,15,2,1234.6,486.0
21,15,1,1249.0,486.0
21,16,38,717.0,448.0
21,16,37,731.4,448.0
21,16,36,745.8,448.0
21,16,35,760.1,448.0
21,16,34,774.5,448.0
21,16,33,788.9,448.0
21,16,32,803.3,448.0
21,16,31,817.6,448.0
21,16,30,832.0,448.0
21,16,29,846.4,448.0
21,16,28,860.8,448.0
21,16,27,875.2,448.0
21,16,26,889.5,448.0
21,16,25,903.9,448.0
21,16,24,918.3,448.0
21,16,23,932.7,448.0
21,16,22,947.1,448.0
21,16,21,961.4,448.0
21,16,20,975.8,448.0
21,16,19,990.2,448.0
21,16,18,1004.6,448.0
21,16,17,1018.9,448.0
21,16,16,1033.3,448.0
21,16,15,1047.7,448.0
21,16,14,1062.1,448.0
21,16,13,1076.5,448.0
21,16,12,1090.8,448.0
21,16,11,1105.2,448.0
21,16,10,1119.6,448.0
21,16,9,1134.0,448.0
21,16,8,1148.4,448.0
21,16,7,1162.7,448.0
21,16,6,1177.1,448.0
21,16,5,1191.5,448.0
21,16,4,1205.9,448.0
21,16,3,1220.2,448.0
21,16,2,1234.6,448.0
21,16,1,1249.0,448.0
21,17,31,717.0,394.0
21,17,30,729.2,394.0
21,17,29,741.5,394.0
21,17,28,753.8,394.0
21,17,27,766.0,394.0
21,17,26,778.2,394.0
21,17,25,790.5,394.0
21,17,24,802.8,394.0
21,17,23,815.0,394.0
21,17,22,827.2,394.0
21,17,21,839.5,394.0
21,17,20,851.8,394.0
21,17,19,864.0,394.0
21,17,18,876.2,394.0
21,17,17,888.5,394.0
21,17,16,900.8,394.0
21,17,15,913.0,394.0
21,18,31,717.0,356.0
21,18,30,729.2,356.0
21,18,29,741.5,356.0
21,18,28,753.8,356.0
21,18,27,766.0,356.0
21,18,26,778.2,356.0
21,18,25,790.5,356.0
21,18,24,802.8,356.0
21,18,23,815.0,356.0
21,18,22,827.2,356.0
21,18,21,839.5,356.0
21,18,20,851.8,356.0
21,18,19,864.0,356.0
21,18,18,876.2,356.0
21,18,17,888.5,356.0
21,18,16,900.8,356.0
21,18,15,913.0,356.0
21,17,14,1025.0,394.0
21,17,13,1042.2,394.0
21,17,12,1059.5,394.0
21,17,11,1076.7,394.0
21,17,10,1093.9,394.0
21,17,9,1111.2,394.0
21,17,8,1128.4,394.0
21,17,7,1145.6,394.0
21,17,6,1162.8,394.0
21,17,5,1180.1,394.0
21,17,4,1197.3,394.0
21,17,3,1214.5,394.0
21,17,2,1231.8,394.0
21,17,1,1249.0,394.0
21,18,14,1025.0,356.0
21,18,13,1042.2,356.0
21,18,12,1059.5,356.0
21,18,11,1076.7,356.0
21,18,10,1093.9,356.0
21,18,9,1111.2,356.0
21,18,8,1128.4,356.0
21,18,7,1145.6,356.0
21,18,6,1162.8,356.0
21,18,5,1180.1,356.0
21,18,4,1197.3,356.0
21,18,3,1214.5,356.0
21,18,2,1231.8,356.0
21,18,1,1249.0,356.0
21,19,32,717.0,334.0
21,19,31,728.5,334.0
21,19,30,740.1,334.0
21,19,29,751.6,334.0
21,19,28,763.1,334.0
21,19,27,774.6,334.0
21,19,26,786.2,334.0
21,19,25,797.7,334.0
21,19,24,809.2,334.0
21,19,23,820.8,334.0
21,19,22,832.3,334.0
21,19,21,843.8,334.0
21,19,20,855.4,334.0
21,19,19,866.9,334.0
21,19,18,878.4,334.0
21,19,17,889.9,334.0
21,19,16,901.5,334.0
21,19,15,913.0,334.0
21,19,14,1025.0,334.0
21,19,13,1042.2,334.0
21,19,12,1059.5,334.0
21,19,11,1076.7,334.0
21,19,10,1093.9,334.0
21,19,9,1111.2,334.0
21,19,8,1128.4,334.0
21,19,7,1145.6,334.0
21,19,6,1162.8,334.0
21,19,5,1180.1,334.0
21,19,4,1197.3,334.0
21,19,3,1214.5,334.0
21,19,2,1231.8,334.0
21,19,1,1249.0,334.0
21,20,38,717.0,315.0
21,20,37,731.4,315.0
21,20,36,745.8,315.0
21,20,35,760.1,315.0
21,20,34,774.5,315.0
21,20,33,788.9,315.0
21,20,32,803.3,315.0
21,20,31,817.6,315.0
21,20,30,832.0,315.0
21,20,29,846.4,315.0
21,20,28,860.8,315.0
21,20,27,875.2,315.0
21,20,26,889.5,315.0
21,20,25,903.9,315.0
21,20,24,918.3,315.0
21,20,23,932.7,315.0
21,20,22,947.1,315.0
21,20,21,961.4,315.0
21,20,20,975.8,315.0
21,20,19,990.2,315.0
21,20,18,1004.6,315.0
21,20,17,1018.9,315.0
21,20,16,1033.3,315.0
21,20,15,1047.7,315.0
21,20,14,1062.1,315.0
21,20,13,1076.5,315.0
21,20,12,1090.8,315.0
21,20,11,1105.2,315.0
21,20,10,1119.6,315.0
21,20,9,1134.0,315.0
21,20,8,1148.4,315.0
21,20,7,1162.7,315.0
21,20,6,1177.1,315.0
21,20,5,1191.5,315.0
21,20,4,1205.9,315.0
21,20,3,1220.2,315.0
21,20,2,1234.6,315.0
21,20,1,1249.0,315.0
21,21,38,717.0,276.0
21,21,37,731.4,276.0
21,21,36,745.8,276.0
21,21,35,760.1,276.0
21,21,34,774.5,276.0
21,21,33,788.9,276.0
21,21,32,803.3,276.0
21,21,31,817.6,276.0
21,21,30,832.0,276.0
21,21,29,846.4,276.0
21,21,28,860.8,276.0
21,21,27,875.2,276.0
21,21,26,889.5,276.0
21,21,25,903.9,276.0
21,21,24,918.3,276.0
21,21,23,932.7,276.0
21,21,22,947.1,276.0
21,21,21,961.4,276.0
21,21,20,975.8,276.0
21,21,19,990.2,276.0
21,21,18,1004.6,276.0
21,21,17,1018.9,276.0
21,21,16,1033.3,276.0
21,21,15,1047.7,276.0
21,21,14,1062.1,276.0
21,21,13,1076.5,276.0
21,21,12,1090.8,276.0
21,21,11,1105.2,276.0
21,21,10,1119.6,276.0
21,21,9,1134.0,276.0
21,21,8,1148.4,276.0
21,21,7,1162.7,276.0
21,21,6,1177.1,276.0
21,21,5,1191.5,276.0
21,21,4,1205.9,276.0
21,21,3,1220.2,276.0
21,21,2,1234.6,276.0
21,21,1,1249.0,276.0
21,22,38,717.0,257.0
21,22,37,731.4,257.0
21,22,36,745.8,257.0
21,22,35,760.1,257.0
21,22,34,774.5,257.0
21,22,33,788.9,257.0
21,22,32,803.3,257.0
21,22,31,817.6,257.0
21,22,30,832.0,257.0
21,22,29,846.4,257.0
21,22,28,860.8,257.0
21,22,27,875.2,257.0
21,22,26,889.5,257.0
21,22,25,903.9,257.0
21,22,24,918.3,257.0
21,22,23,932.7,257.0
21,22,22,947.1,257.0
21,22,21,961.4,257.0
21,22,20,975.8,257.0
21,22,19,990.2,257.0
21,22,18,1004.6,257.0
21,22,17,1018.9,257.0
21,22,16,1033.3,257.0
21,22,15,1047.7,257.0
21,22,14,1062.1,257.0
21,22,13,1076.5,257.0
21,22,12,1090.8,257.0
21,22,11,1105.2,257.0
21,22,10,1119.6,257.0
21,22,9,1134.0,257.0
21,22,8,1148.4,257.0
21,22,7,1162.7,257.0
21,22,6,1177.1,257.0
21,22,5,1191.5,257.0
21,22,4,1205.9,257.0
21,22,3,1220.2,257.0
21,22,2,1234.6,257.0
21,22,1,1249.0,257.0
21,23,38,717.0,238.0
21,23,37,731.4,238.0
21,23,36,745.8,238.0
21,23,35,760.1,238.0
21,23,34,774.5,238.0
21,23,33,788.9,238.0
21,23,32,803.3,238.0
21,23,31,817.6,238.0
21,23,30,832.0,238.0
21,23,29,846.4,238.0
21,23,28,860.8,238.0
21,23,27,875.2,238.0
21,23,26,889.5,238.0
21,23,25,903.9,238.0
21,23,24,918.3,238.0
21,23,23,932.7,238.0
21,23,22,947.1,238.0
21,23,21,961.4,238.0
21,23,20,975.8,238.0
21,23,19,990.2,238.0
21,23,18,1004.6,238.0
21,23,17,1018.9,238.0
21,23,16,1033.3,238.0
21,23,15,1047.7,238.0
21,23,14,1062.1,238.0
21,23,13,1076.5,238.0
21,23,12,1090.8,238.0
21,23,11,1105.2,238.0
21,23,10,1119.6,238.0
21,23,9,1134.0,238.0
21,23,8,1148.4,238.0
21,23,7,1162.7,238.0
21,23,6,1177.1,238.0
21,23,5,1191.5,238.0
21,23,4,1205.9,238.0
21,23,3,1220.2,238.0
21,23,2,1234.6,238.0
21,23,1,1249.0,238.0
21,24,38,717.0,197.0
21,24,37,731.4,197.0
21,24,36,745.8,197.0
21,24,35,760.1,197.0
21,24,34,774.5,197.0
21,24,33,788.9,197.0
21,24,32,803.3,197.0
21,24,31,817.6,197.0
21,24,30,832.0,197.0
21,24,29,846.4,197.0
21,24,28,860.8,197.0
21,24,27,875.2,197.0
21,24,26,889.5,197.0
21,24,25,903.9,197.0
21,24,24,918.3,197.0
21,24,23,932.7,197.0
21,24,22,947.1,197.0
21,24,21,961.4,197.0
21,24,20,975.8,197.0
21,24,19,990.2,197.0
21,24,18,1004.6,197.0
21,24,17,1018.9,197.0
